,dc_p,s_ir,h_ir,m_t
95589,16.6,308.0,-1.0,25.1
95590,15.0,266.0,-1.0,24.7
95591,16.2,284.0,-1.0,24.2
95592,17.1,306.0,-1.0,24.1
95593,17.2,313.0,-1.0,24.0
95594,16.9,308.0,-1.0,24.0
95595,16.5,301.0,-1.0,24.1
95596,14.9,278.0,-1.0,24.1
95597,12.6,240.0,-1.0,24.1
95598,12.3,233.0,-1.0,23.9
95599,15.2,272.0,-1.0,23.7
95600,15.9,291.0,-1.0,23.6
95601,15.7,287.0,-1.0,23.6
95602,14.6,271.0,-1.0,23.7
95603,13.8,265.0,-1.0,23.8
95604,13.6,263.0,-1.0,23.8
95605,13.4,260.0,-1.0,23.8
95606,13.1,258.0,-1.0,23.8
95607,12.8,254.0,-1.0,23.8
95608,12.7,249.0,-1.0,23.8
95609,12.6,242.0,-1.0,23.7
95610,12.3,241.0,-1.0,23.6
95611,12.0,234.0,-1.0,23.4
95612,11.9,231.0,-1.0,23.3
95613,11.7,226.0,-1.0,23.1
95614,11.6,223.0,-1.0,23.0
95615,11.2,217.0,-1.0,22.8
95616,11.1,214.0,-1.0,22.6
95617,10.9,211.0,-1.0,22.5
95618,10.7,207.0,-1.0,22.3
95619,10.6,205.0,-1.0,22.2
95620,10.3,202.0,-1.0,22.1
95621,10.1,199.0,-1.0,22.1
95622,9.9,197.0,-1.0,22.0
95623,9.9,195.0,-1.0,21.9
95624,9.7,192.0,-1.0,21.8
95625,9.6,190.0,-1.0,21.7
95626,9.0,188.0,-1.0,21.7
95627,8.5,181.0,-1.0,21.5
95628,8.6,178.0,-1.0,21.5
95629,8.5,176.0,-1.0,21.4
95630,7.8,174.0,-1.0,21.3
95631,7.6,171.0,-1.0,21.2
95632,7.5,168.0,-1.0,21.0
95633,7.4,166.0,-1.0,20.9
95634,7.3,164.0,-1.0,20.8
95635,7.2,161.0,-1.0,20.7
95636,7.0,158.0,-1.0,20.4
95637,6.8,155.0,-1.0,20.3
95638,6.7,152.0,-1.0,20.2
95639,6.6,149.0,-1.0,20.0
95640,6.5,147.0,-1.0,19.7
95641,6.3,145.0,-1.0,19.4
95642,6.2,142.0,-1.0,19.3
95643,5.7,130.0,-1.0,18.6
95644,5.6,129.0,-1.0,18.3
95645,5.6,128.0,-1.0,18.1
95646,5.5,128.0,-1.0,17.9
95647,5.5,127.0,-1.0,17.7
95648,5.3,124.0,-1.0,17.3
95649,4.9,122.0,-1.0,17.1
95650,4.7,117.0,-1.0,16.9
95651,4.5,113.0,-1.0,16.7
95652,4.5,114.0,-1.0,16.6
95653,4.4,114.0,-1.0,16.5
95654,4.5,114.0,-1.0,16.5
95655,4.3,115.0,-1.0,16.4
95656,4.1,113.0,-1.0,16.3
95657,4.2,112.0,-1.0,16.3
95658,4.2,110.0,-1.0,16.2
95659,4.3,114.0,-1.0,16.2
95660,4.3,121.0,-1.0,16.2
95661,4.3,120.0,-1.0,16.2
95662,4.2,119.0,-1.0,16.1
95663,3.9,116.0,-1.0,16.1
95664,4.0,115.0,-1.0,16.2
95665,4.0,111.0,-1.0,16.1
95666,3.9,109.0,-1.0,16.2
95667,3.5,89.0,-1.0,16.1
95668,3.3,79.0,-1.0,16.0
95669,3.2,79.0,-1.0,15.9
95670,3.0,80.0,-1.0,15.8
95671,2.9,78.0,-1.0,15.7
95672,2.8,76.0,-1.0,15.6
95673,2.8,76.0,-1.0,15.5
95674,2.5,76.0,-1.0,15.4
95675,2.4,70.0,-1.0,15.3
95676,2.5,65.0,-1.0,15.2
95677,2.5,67.0,-1.0,15.0
95678,2.4,64.0,-1.0,14.8
95679,2.3,63.0,-1.0,14.7
95680,2.3,61.0,-1.0,14.5
95681,2.3,60.0,-1.0,14.4
95682,2.3,59.0,-1.0,14.3
95683,2.3,58.0,-1.0,14.1
95684,2.3,56.0,-1.0,13.9
95685,2.3,55.0,-1.0,13.7
95686,2.5,54.0,-1.0,13.5
95687,2.2,53.0,-1.0,13.3
95688,2.2,51.0,-1.0,13.3
95689,2.2,50.0,-1.0,13.1
95690,2.1,49.0,-1.0,13.0
95691,2.1,46.0,-1.0,12.9
95692,2.0,44.0,-1.0,12.8
95693,2.0,41.0,-1.0,12.8
95694,1.9,39.0,-1.0,12.7
95695,1.9,38.0,-1.0,12.6
95696,1.8,37.0,-1.0,12.4
95697,1.8,36.0,-1.0,12.3
95698,1.6,32.0,-1.0,12.1
95699,1.5,31.0,-1.0,12.0
95700,1.4,28.0,-1.0,11.7
95701,1.4,27.0,-1.0,11.6
95702,1.3,26.0,-1.0,11.5
95703,1.3,25.0,-1.0,11.4
95704,1.3,24.0,-1.0,11.3
95705,1.2,24.0,-1.0,11.2
95706,1.2,23.0,-1.0,11.1
95707,0.9,22.0,-1.0,11.1
95708,1.1,21.0,-1.0,11.0
95709,1.0,20.0,-1.0,10.8
95710,1.0,19.0,-1.0,10.7
95711,1.0,19.0,-1.0,10.6
95712,1.0,18.0,-1.0,10.5
95713,1.0,18.0,-1.0,10.4
95714,0.9,18.0,-1.0,10.3
95715,0.8,16.0,-1.0,10.1
95716,0.7,12.0,-1.0,9.8
95717,0.6,12.0,-1.0,9.7
95718,0.6,10.0,-1.0,9.6
95719,0.5,9.0,-1.0,9.4
95720,0.5,8.0,-1.0,9.3
95721,0.4,7.0,-1.0,9.3
95722,0.4,7.0,-1.0,9.1
95723,0.4,6.0,-1.0,9.0
95724,0.4,6.0,-1.0,8.9
95725,0.3,6.0,-1.0,8.8
95726,0.3,5.0,-1.0,8.7
95727,0.0,4.0,-1.0,8.6
95728,0.0,4.0,-1.0,8.6
95729,0.0,3.0,-1.0,8.5
95730,0.0,3.0,-1.0,8.4
95731,0.0,2.0,-1.0,8.3
95732,0.0,2.0,-1.0,8.2
95733,0.0,2.0,-1.0,8.1
95734,0.0,1.0,-1.0,8.1
95735,0.0,1.0,-1.0,8.0
95736,0.0,1.0,-1.0,8.0
95737,0.0,1.0,-1.0,7.9
95738,0.0,0.0,-1.0,7.8
95739,0.0,0.0,-1.0,7.7
95740,0.0,0.0,-1.0,7.6
95741,0.0,0.0,-1.0,7.6
95742,0.0,0.0,-1.0,7.5
95743,0.0,0.0,-1.0,7.5
95744,0.0,0.0,-1.0,7.4
95745,0.0,0.0,-1.0,7.3
95746,0.0,0.0,-1.0,7.3
95747,0.0,0.0,-1.0,7.2
95748,0.0,0.0,-1.0,7.2
95749,0.0,0.0,-1.0,7.2
95750,0.0,0.0,-1.0,7.2
95751,0.0,0.0,-1.0,7.2
95752,0.0,0.0,-1.0,7.2
95753,0.0,0.0,-1.0,7.3
95754,0.0,0.0,-1.0,7.3
95755,0.0,0.0,-1.0,7.3
95756,0.0,0.0,-1.0,7.3
95757,0.0,0.0,-1.0,7.3
95758,0.0,0.0,-1.0,7.4
95759,0.0,0.0,-1.0,7.5
95760,0.0,0.0,-1.0,7.6
95761,0.0,0.0,-1.0,7.7
95762,0.0,0.0,-1.0,7.8
95763,0.0,0.0,-1.0,7.8
95764,0.0,0.0,-1.0,7.9
95765,0.0,0.0,-1.0,8.0
95766,0.0,0.0,-1.0,8.0
95767,0.0,0.0,-1.0,8.1
95768,0.0,0.0,-1.0,8.1
95769,0.0,0.0,-1.0,8.1
95770,0.0,0.0,-1.0,8.2
95771,0.0,0.0,-1.0,8.2
95772,0.0,0.0,-1.0,8.2
95773,0.0,0.0,-1.0,8.3
95774,0.0,0.0,-1.0,8.4
95775,0.0,0.0,-1.0,8.4
95776,0.0,0.0,-1.0,8.4
95777,0.0,0.0,-1.0,8.5
95778,0.0,0.0,-1.0,8.5
95779,0.0,0.0,-1.0,8.5
95780,0.0,0.0,-1.0,8.5
95781,0.0,0.0,-1.0,8.5
95782,0.0,0.0,-1.0,8.5
95783,0.0,0.0,-1.0,8.4
95784,0.0,0.0,-1.0,8.4
95785,0.0,0.0,-1.0,8.4
95786,0.0,0.0,-1.0,8.4
95787,0.0,0.0,-1.0,8.3
95788,0.0,0.0,-1.0,8.3
95789,0.0,0.0,-1.0,8.3
95790,0.0,0.0,-1.0,8.3
95791,0.0,0.0,-1.0,8.2
95792,0.0,0.0,-1.0,8.2
95793,0.0,0.0,-1.0,8.1
95794,0.0,0.0,-1.0,8.1
95795,0.0,0.0,-1.0,8.0
95796,0.0,0.0,-1.0,7.9
95797,0.0,0.0,-1.0,7.9
95798,0.0,0.0,-1.0,7.8
95799,0.0,0.0,-1.0,7.8
95800,0.0,0.0,-1.0,7.7
95801,0.0,0.0,-1.0,7.7
95802,0.0,0.0,-1.0,7.6
95803,0.0,0.0,-1.0,7.5
95804,0.0,0.0,-1.0,7.4
95805,0.0,0.0,-1.0,7.4
95806,0.0,0.0,-1.0,7.3
95807,0.0,0.0,-1.0,7.3
95808,0.0,0.0,-1.0,7.2
95809,0.0,0.0,-1.0,7.2
95810,0.0,0.0,-1.0,7.1
95811,0.0,0.0,-1.0,7.1
95812,0.0,0.0,-1.0,7.0
95813,0.0,0.0,-1.0,6.9
95814,0.0,0.0,-1.0,6.8
95815,0.0,0.0,-1.0,6.8
95816,0.0,0.0,-1.0,6.7
95817,0.0,0.0,-1.0,6.6
95818,0.0,0.0,-1.0,6.5
95819,0.0,0.0,-1.0,6.5
95820,0.0,0.0,-1.0,6.4
95821,0.0,0.0,-1.0,6.4
95822,0.0,0.0,-1.0,6.3
95823,0.0,0.0,-1.0,6.2
95824,0.0,0.0,-1.0,6.2
95825,0.0,0.0,-1.0,6.1
95826,0.0,0.0,-1.0,6.1
95827,0.0,0.0,-1.0,6.0
95828,0.0,0.0,-1.0,6.0
95829,0.0,0.0,-1.0,5.8
95830,0.0,0.0,-1.0,5.8
95831,0.0,0.0,-1.0,5.7
95832,0.0,0.0,-1.0,5.7
95833,0.0,0.0,-1.0,5.6
95834,0.0,0.0,-1.0,5.5
95835,0.0,0.0,-1.0,5.4
95836,0.0,0.0,-1.0,5.4
95837,0.0,0.0,-1.0,5.3
95838,0.0,0.0,-1.0,5.3
95839,0.0,0.0,-1.0,5.2
95840,0.0,0.0,-1.0,5.1
95841,0.0,0.0,-1.0,5.1
95842,0.0,0.0,-1.0,5.1
95843,0.0,0.0,-1.0,4.9
95844,0.0,0.0,-1.0,4.9
95845,0.0,0.0,-1.0,4.8
95846,0.0,0.0,-1.0,4.8
95847,0.0,0.0,-1.0,4.8
95848,0.0,0.0,-1.0,4.7
95849,0.0,0.0,-1.0,4.7
95850,0.0,0.0,-1.0,4.6
95851,0.0,0.0,-1.0,4.5
95852,0.0,0.0,-1.0,4.5
95853,0.0,0.0,-1.0,4.5
95854,0.0,0.0,-1.0,4.5
95855,0.0,0.0,-1.0,4.5
95856,0.0,0.0,-1.0,4.4
95857,0.0,0.0,-1.0,4.4
95858,0.0,0.0,-1.0,4.3
95859,0.0,0.0,-1.0,4.3
95860,0.0,0.0,-1.0,4.3
95861,0.0,0.0,-1.0,4.2
95862,0.0,0.0,-1.0,4.2
95863,0.0,0.0,-1.0,4.2
95864,0.0,0.0,-1.0,4.1
95865,0.0,0.0,-1.0,4.1
95866,0.0,0.0,-1.0,4.1
95867,0.0,0.0,-1.0,4.1
95868,0.0,0.0,-1.0,4.1
95869,0.0,0.0,-1.0,4.2
95870,0.0,0.0,-1.0,4.2
95871,0.0,0.0,-1.0,4.1
95872,0.0,0.0,-1.0,4.1
95873,0.0,0.0,-1.0,4.0
95874,0.0,0.0,-1.0,4.0
95875,0.0,0.0,-1.0,3.9
95876,0.0,0.0,-1.0,3.9
95877,0.0,0.0,-1.0,3.9
95878,0.0,0.0,-1.0,3.9
95879,0.0,0.0,-1.0,3.9
95880,0.0,0.0,-1.0,3.9
95881,0.0,0.0,-1.0,3.8
95882,0.0,0.0,-1.0,3.8
95883,0.0,0.0,-1.0,3.8
95884,0.0,0.0,-1.0,3.8
95885,0.0,0.0,-1.0,3.7
95886,0.0,0.0,-1.0,3.7
95887,0.0,0.0,-1.0,3.6
95888,0.0,0.0,-1.0,3.6
95889,0.0,0.0,-1.0,3.6
95890,0.0,0.0,-1.0,3.6
95891,0.0,0.0,-1.0,3.6
95892,0.0,0.0,-1.0,3.6
95893,0.0,0.0,-1.0,3.5
95894,0.0,0.0,-1.0,3.5
95895,0.0,0.0,-1.0,3.4
95896,0.0,0.0,-1.0,3.4
95897,0.0,0.0,-1.0,3.4
95898,0.0,0.0,-1.0,3.4
95899,0.0,0.0,-1.0,3.3
95900,0.0,0.0,-1.0,3.2
95901,0.0,0.0,-1.0,3.3
95902,0.0,0.0,-1.0,3.3
95903,0.0,0.0,-1.0,3.3
95904,0.0,0.0,-1.0,3.2
95905,0.0,0.0,-1.0,3.2
95906,0.0,0.0,-1.0,3.2
95907,0.0,0.0,-1.0,3.2
95908,0.0,0.0,-1.0,3.1
95909,0.0,0.0,-1.0,3.1
95910,0.0,0.0,-1.0,3.1
95911,0.0,0.0,-1.0,3.1
95912,0.0,0.0,-1.0,3.1
95913,0.0,0.0,-1.0,3.1
95914,0.0,0.0,-1.0,3.1
95915,0.0,0.0,-1.0,3.1
95916,0.0,0.0,-1.0,3.1
95917,0.0,0.0,-1.0,3.1
95918,0.0,0.0,-1.0,3.0
95919,0.0,0.0,-1.0,3.0
95920,0.0,0.0,-1.0,2.9
95921,0.0,0.0,-1.0,2.9
95922,0.0,0.0,-1.0,2.9
95923,0.0,0.0,-1.0,2.8
95924,0.0,0.0,-1.0,2.8
95925,0.0,0.0,-1.0,2.7
95926,0.0,0.0,-1.0,2.7
95927,0.0,0.0,-1.0,2.6
95928,0.0,0.0,-1.0,2.7
95929,0.0,0.0,-1.0,2.7
95930,0.0,0.0,-1.0,2.7
95931,0.0,0.0,-1.0,2.7
95932,0.0,0.0,-1.0,2.7
95933,0.0,0.0,-1.0,2.7
95934,0.0,0.0,-1.0,2.7
95935,0.0,0.0,-1.0,2.7
95936,0.0,0.0,-1.0,2.7
95937,0.0,0.0,-1.0,2.6
95938,0.0,0.0,-1.0,2.6
95939,0.0,0.0,-1.0,2.6
95940,0.0,0.0,-1.0,2.6
95941,0.0,0.0,-1.0,2.5
95942,0.0,0.0,-1.0,2.5
95943,0.0,0.0,-1.0,2.5
95944,0.0,0.0,-1.0,2.5
95945,0.0,0.0,-1.0,2.5
95946,0.0,0.0,-1.0,2.6
95947,0.0,0.0,-1.0,2.5
95948,0.0,0.0,-1.0,2.5
95949,0.0,0.0,-1.0,2.5
95950,0.0,0.0,-1.0,2.4
95951,0.0,0.0,-1.0,2.4
95952,0.0,0.0,-1.0,2.4
95953,0.0,0.0,-1.0,2.4
95954,0.0,0.0,-1.0,2.4
95955,0.0,0.0,-1.0,2.4
95956,0.0,0.0,-1.0,2.4
95957,0.0,0.0,-1.0,2.4
95958,0.0,0.0,-1.0,2.4
95959,0.0,0.0,-1.0,2.4
95960,0.0,0.0,-1.0,2.4
95961,0.0,0.0,-1.0,2.4
95962,0.0,0.0,-1.0,2.5
95963,0.0,0.0,-1.0,2.5
95964,0.0,0.0,-1.0,2.5
95965,0.0,0.0,-1.0,2.5
95966,0.0,0.0,-1.0,2.5
95967,0.0,0.0,-1.0,2.5
95968,0.0,0.0,-1.0,2.5
95969,0.0,0.0,-1.0,2.5
95970,0.0,0.0,-1.0,2.5
95971,0.0,0.0,-1.0,2.6
95972,0.0,0.0,-1.0,2.6
95973,0.0,0.0,-1.0,2.6
95974,0.0,0.0,-1.0,2.6
95975,0.0,0.0,-1.0,2.7
95976,0.0,0.0,-1.0,2.7
95977,0.0,0.0,-1.0,2.8
95978,0.0,0.0,-1.0,2.8
95979,0.0,0.0,-1.0,2.8
95980,0.0,0.0,-1.0,2.9
95981,0.0,0.0,-1.0,2.9
95982,0.0,0.0,-1.0,3.0
95983,0.0,0.0,-1.0,3.2
95984,0.0,0.0,-1.0,3.3
95985,0.0,0.0,-1.0,3.4
95986,0.0,0.0,-1.0,3.4
95987,0.0,0.0,-1.0,3.5
95988,0.0,0.0,-1.0,3.6
95989,0.0,0.0,-1.0,3.7
95990,0.0,0.0,-1.0,3.8
95991,0.0,0.0,-1.0,3.8
95992,0.0,0.0,-1.0,3.9
95993,0.0,0.0,-1.0,3.9
95994,0.0,0.0,-1.0,3.9
95995,0.0,0.0,-1.0,3.9
95996,0.0,0.0,-1.0,3.9
95997,0.0,0.0,-1.0,3.9
95998,0.0,0.0,-1.0,3.9
95999,0.0,0.0,-1.0,3.9
96000,0.0,0.0,-1.0,3.9
96001,0.0,0.0,-1.0,4.0
96002,0.0,0.0,-1.0,4.0
96003,0.0,0.0,-1.0,4.0
96004,0.0,0.0,-1.0,4.1
96005,0.0,0.0,-1.0,4.1
96006,0.0,0.0,-1.0,4.0
96007,0.0,0.0,-1.0,4.0
96008,0.0,0.0,-1.0,4.1
96009,0.0,0.0,-1.0,4.0
96010,0.0,0.0,-1.0,4.0
96011,0.0,0.0,-1.0,4.0
96012,0.0,0.0,-1.0,4.0
96013,0.0,0.0,-1.0,4.0
96014,0.0,0.0,-1.0,4.0
96015,0.0,0.0,-1.0,4.0
96016,0.0,0.0,-1.0,3.9
96017,0.0,0.0,-1.0,3.9
96018,0.0,0.0,-1.0,3.9
96019,0.0,0.0,-1.0,3.9
96020,0.0,0.0,-1.0,3.9
96021,0.0,0.0,-1.0,3.9
96022,0.0,0.0,-1.0,3.9
96023,0.0,0.0,-1.0,3.9
96024,0.0,0.0,-1.0,3.8
96025,0.0,0.0,-1.0,3.8
96026,0.0,0.0,-1.0,3.8
96027,0.0,0.0,-1.0,3.8
96028,0.0,0.0,-1.0,3.8
96029,0.0,0.0,-1.0,3.8
96030,0.0,0.0,-1.0,3.8
96031,0.0,0.0,-1.0,3.7
96032,0.0,0.0,-1.0,3.8
96033,0.0,0.0,-1.0,3.8
96034,0.0,0.0,-1.0,3.8
96035,0.0,0.0,-1.0,3.9
96036,0.0,0.0,-1.0,3.9
96037,0.0,0.0,-1.0,3.9
96038,0.0,0.0,-1.0,3.8
96039,0.0,0.0,-1.0,3.8
96040,0.0,0.0,-1.0,3.8
96041,0.0,0.0,-1.0,3.8
96042,0.0,0.0,-1.0,3.9
96043,0.0,0.0,-1.0,3.9
96044,0.0,0.0,-1.0,3.9
96045,0.0,0.0,-1.0,3.9
96046,0.0,0.0,-1.0,4.0
96047,0.0,0.0,-1.0,4.0
96048,0.0,0.0,-1.0,4.0
96049,0.0,0.0,-1.0,4.1
96050,0.0,0.0,-1.0,4.1
96051,0.0,0.0,-1.0,4.2
96052,0.0,0.0,-1.0,4.2
96053,0.0,0.0,-1.0,4.2
96054,0.0,0.0,-1.0,4.2
96055,0.0,0.0,-1.0,4.2
96056,0.0,0.0,-1.0,4.2
96057,0.0,0.0,-1.0,4.2
96058,0.0,0.0,-1.0,4.2
96059,0.0,0.0,-1.0,4.2
96060,0.0,0.0,-1.0,4.1
96061,0.0,0.0,-1.0,4.1
96062,0.0,0.0,-1.0,4.1
96063,0.0,0.0,-1.0,4.0
96064,0.0,0.0,-1.0,3.9
96065,0.0,0.0,-1.0,3.9
96066,0.0,0.0,-1.0,3.8
96067,0.0,0.0,-1.0,3.7
96068,0.0,0.0,-1.0,3.7
96069,0.0,0.0,-1.0,3.6
96070,0.0,0.0,-1.0,3.6
96071,0.0,0.0,-1.0,3.6
96072,0.0,0.0,-1.0,3.6
96073,0.0,0.0,-1.0,3.6
96074,0.0,0.0,-1.0,3.7
96075,0.0,0.0,-1.0,3.8
96076,0.0,0.0,-1.0,3.8
96077,0.0,0.0,-1.0,3.9
96078,0.0,0.0,-1.0,4.0
96079,0.0,0.0,-1.0,4.0
96080,0.0,0.0,-1.0,4.1
96081,0.0,0.0,-1.0,4.1
96082,0.0,0.0,-1.0,4.1
96083,0.0,0.0,-1.0,4.1
96084,0.0,0.0,-1.0,4.1
96085,0.0,0.0,-1.0,4.1
96086,0.0,0.0,-1.0,4.2
96087,0.0,0.0,-1.0,4.2
96088,0.0,0.0,-1.0,4.2
96089,0.0,0.0,-1.0,4.2
96090,0.0,0.0,-1.0,4.3
96091,0.0,0.0,-1.0,4.2
96092,0.0,0.0,-1.0,4.2
96093,0.0,0.0,-1.0,4.2
96094,0.0,0.0,-1.0,4.1
96095,0.0,0.0,-1.0,4.1
96096,0.0,0.0,-1.0,4.1
96097,0.0,0.0,-1.0,4.1
96098,0.0,0.0,-1.0,4.1
96099,0.0,0.0,-1.0,4.1
96100,0.0,0.0,-1.0,4.1
96101,0.0,0.0,-1.0,4.2
96102,0.0,0.0,-1.0,4.2
96103,0.0,0.0,-1.0,4.2
96104,0.0,0.0,-1.0,4.3
96105,0.0,0.0,-1.0,4.4
96106,0.0,0.0,-1.0,4.4
96107,0.0,0.0,-1.0,4.4
96108,0.0,0.0,-1.0,4.4
96109,0.0,0.0,-1.0,4.4
96110,0.0,0.0,-1.0,4.4
96111,0.0,0.0,-1.0,4.4
96112,0.0,0.0,-1.0,4.4
96113,0.0,0.0,-1.0,4.3
96114,0.0,0.0,-1.0,4.3
96115,0.0,0.0,-1.0,4.3
96116,0.0,0.0,-1.0,4.3
96117,0.0,0.0,-1.0,4.2
96118,0.0,0.0,-1.0,4.2
96119,0.0,0.0,-1.0,4.2
96120,0.0,0.0,-1.0,4.2
96121,0.0,0.0,-1.0,4.2
96122,0.0,0.0,-1.0,4.1
96123,0.0,0.0,-1.0,4.1
96124,0.0,0.0,-1.0,4.1
96125,0.0,0.0,-1.0,4.0
96126,0.0,0.0,-1.0,3.9
96127,0.0,0.0,-1.0,3.9
96128,0.0,0.0,-1.0,3.9
96129,0.0,0.0,-1.0,3.9
96130,0.0,0.0,-1.0,3.9
96131,0.0,0.0,-1.0,3.9
96132,0.0,0.0,-1.0,3.8
96133,0.0,0.0,-1.0,3.8
96134,0.0,0.0,-1.0,3.6
96135,0.0,0.0,-1.0,3.5
96136,0.0,0.0,-1.0,3.5
96137,0.0,0.0,-1.0,3.4
96138,0.0,0.0,-1.0,3.4
96139,0.0,0.0,-1.0,3.4
96140,0.0,0.0,-1.0,3.5
96141,0.0,0.0,-1.0,3.5
96142,0.0,0.0,-1.0,3.5
96143,0.0,0.0,-1.0,3.5
96144,0.0,0.0,-1.0,3.5
96145,0.0,0.0,-1.0,3.5
96146,0.0,0.0,-1.0,3.5
96147,0.0,0.0,-1.0,3.5
96148,0.0,0.0,-1.0,3.6
96149,0.0,0.0,-1.0,3.6
96150,0.0,0.0,-1.0,3.6
96151,0.0,0.0,-1.0,3.5
96152,0.0,0.0,-1.0,3.5
96153,0.0,0.0,-1.0,3.4
96154,0.0,0.0,-1.0,3.4
96155,0.0,0.0,-1.0,3.4
96156,0.0,0.0,-1.0,3.4
96157,0.0,0.0,-1.0,3.4
96158,0.0,0.0,-1.0,3.5
96159,0.0,0.0,-1.0,3.5
96160,0.0,0.0,-1.0,3.5
96161,0.0,0.0,-1.0,3.5
96162,0.0,0.0,-1.0,3.5
96163,0.0,0.0,-1.0,3.4
96164,0.0,0.0,-1.0,3.4
96165,0.0,0.0,-1.0,3.4
96166,0.0,0.0,-1.0,3.4
96167,0.0,0.0,-1.0,3.3
96168,0.0,0.0,-1.0,3.3
96169,0.0,0.0,-1.0,3.3
96170,0.0,0.0,-1.0,3.4
96171,0.0,0.0,-1.0,3.4
96172,0.0,0.0,-1.0,3.5
96173,0.0,0.0,-1.0,3.6
96174,0.0,0.0,-1.0,3.7
96175,0.0,0.0,-1.0,3.7
96176,0.0,0.0,-1.0,3.8
96177,0.0,0.0,-1.0,3.8
96178,0.0,0.0,-1.0,3.8
96179,0.0,0.0,-1.0,3.9
96180,0.0,0.0,-1.0,3.9
96181,0.0,0.0,-1.0,3.9
96182,0.0,0.0,-1.0,4.0
96183,0.0,0.0,-1.0,4.0
96184,0.0,0.0,-1.0,4.0
96185,0.0,0.0,-1.0,4.0
96186,0.0,0.0,-1.0,4.0
96187,0.0,0.0,-1.0,4.0
96188,0.0,0.0,-1.0,4.0
96189,0.0,0.0,-1.0,4.1
96190,0.0,0.0,-1.0,4.1
96191,0.0,0.0,-1.0,4.2
96192,0.0,0.0,-1.0,4.2
96193,0.0,0.0,-1.0,4.2
96194,0.0,0.0,-1.0,4.2
96195,0.0,0.0,-1.0,4.2
96196,0.0,0.0,-1.0,4.2
96197,0.0,0.0,-1.0,4.3
96198,0.0,0.0,-1.0,4.3
96199,0.0,0.0,-1.0,4.3
96200,0.0,0.0,-1.0,4.3
96201,0.0,0.0,-1.0,4.3
96202,0.0,0.0,-1.0,4.4
96203,0.0,0.0,-1.0,4.4
96204,0.0,0.0,-1.0,4.3
96205,0.0,0.0,-1.0,4.3
96206,0.0,0.0,-1.0,4.3
96207,0.0,0.0,-1.0,4.2
96208,0.0,0.0,-1.0,4.2
96209,0.0,0.0,-1.0,4.1
96210,0.0,0.0,-1.0,4.1
96211,0.0,0.0,-1.0,4.0
96212,0.0,0.0,-1.0,3.9
96213,0.0,0.0,-1.0,3.9
96214,0.0,0.0,-1.0,3.9
96215,0.0,0.0,-1.0,3.9
96216,0.0,0.0,-1.0,3.9
96217,0.0,0.0,-1.0,3.9
96218,0.0,0.0,-1.0,3.9
96219,0.0,0.0,-1.0,4.0
96220,0.0,0.0,-1.0,4.1
96221,0.0,0.0,-1.0,4.2
96222,0.0,0.0,-1.0,4.2
96223,0.0,0.0,-1.0,4.2
96224,0.0,0.0,-1.0,4.3
96225,0.0,0.0,-1.0,4.5
96226,0.0,0.0,-1.0,4.5
96227,0.0,0.0,-1.0,4.6
96228,0.0,0.0,-1.0,4.6
96229,0.0,0.0,-1.0,4.7
96230,0.0,0.0,-1.0,4.7
96231,0.0,0.0,-1.0,4.8
96232,0.0,0.0,-1.0,4.9
96233,0.0,0.0,-1.0,5.0
96234,0.0,0.0,-1.0,5.0
96235,0.0,0.0,-1.0,5.0
96236,0.0,0.0,-1.0,5.1
96237,0.0,0.0,-1.0,5.1
96238,0.0,0.0,-1.0,5.1
96239,0.0,0.0,-1.0,5.2
96240,0.0,0.0,-1.0,5.2
96241,0.0,0.0,-1.0,5.2
96242,0.0,0.0,-1.0,5.2
96243,0.0,0.0,-1.0,5.3
96244,0.0,0.0,-1.0,5.3
96245,0.0,0.0,-1.0,5.3
96246,0.0,0.0,-1.0,5.3
96247,0.0,0.0,-1.0,5.3
96248,0.0,0.0,-1.0,5.4
96249,0.0,0.0,-1.0,5.4
96250,0.0,0.0,-1.0,5.4
96251,0.0,0.0,-1.0,5.4
96252,0.0,0.0,-1.0,5.4
96253,0.0,0.0,-1.0,5.4
96254,0.0,0.0,-1.0,5.4
96255,0.0,0.0,-1.0,5.4
96256,0.0,0.0,-1.0,5.4
96257,0.0,0.0,-1.0,5.4
96258,0.0,0.0,-1.0,5.4
96259,0.0,0.0,-1.0,5.4
96260,0.0,0.0,-1.0,5.4
96261,0.0,0.0,-1.0,5.3
96262,0.0,0.0,-1.0,5.3
96263,0.0,0.0,-1.0,5.3
96264,0.0,0.0,-1.0,5.2
96265,0.0,0.0,-1.0,5.2
96266,0.0,0.0,-1.0,5.1
96267,0.0,0.0,-1.0,5.1
96268,0.0,0.0,-1.0,5.1
96269,0.0,0.0,-1.0,5.0
96270,0.0,0.0,-1.0,5.0
96271,0.0,0.0,-1.0,5.0
96272,0.0,0.0,-1.0,5.0
96273,0.0,0.0,-1.0,5.0
96274,0.0,0.0,-1.0,5.0
96275,0.0,0.0,-1.0,5.0
96276,0.0,0.0,-1.0,5.0
96277,0.0,0.0,-1.0,4.9
96278,0.0,0.0,-1.0,4.9
96279,0.0,0.0,-1.0,4.9
96280,0.0,0.0,-1.0,5.0
96281,0.0,0.0,-1.0,4.9
96282,0.0,0.0,-1.0,5.0
96283,0.0,0.0,-1.0,5.0
96284,0.0,0.0,-1.0,5.0
96285,0.0,0.0,-1.0,5.0
96286,0.0,0.0,-1.0,5.0
96287,0.0,0.0,-1.0,5.0
