,dc_p,s_ir,h_ir,m_t
48678,0.0,0.0,-1.0,2.2
48679,0.0,0.0,-1.0,2.1
48680,0.0,0.0,-1.0,2.1
48681,0.0,0.0,-1.0,2.1
48682,0.0,0.0,-1.0,2.1
48683,0.0,0.0,-1.0,2.1
48684,0.0,0.0,-1.0,2.2
48685,0.0,0.0,-1.0,2.2
48686,0.0,0.0,-1.0,2.1
48687,0.0,0.0,-1.0,2.1
48688,0.0,0.0,-1.0,2.0
48689,0.0,0.0,-1.0,2.0
48690,0.0,0.0,-1.0,2.0
48691,0.0,0.0,-1.0,2.0
48692,0.0,0.0,-1.0,2.0
48693,0.0,0.0,-1.0,1.9
48694,0.0,0.0,-1.0,1.8
48695,0.0,0.0,-1.0,2.0
48696,0.0,0.0,-1.0,1.9
48697,0.0,0.0,-1.0,1.9
48698,0.0,0.0,-1.0,1.9
48699,0.0,0.0,-1.0,1.8
48700,0.0,0.0,-1.0,1.9
48701,0.0,0.0,-1.0,1.9
48702,0.0,0.0,-1.0,1.8
48703,0.0,0.0,-1.0,1.9
48704,0.0,0.0,-1.0,1.9
48705,0.0,0.0,-1.0,1.9
48706,0.0,0.0,-1.0,2.0
48707,0.0,0.0,-1.0,2.1
48708,0.0,0.0,-1.0,2.0
48709,0.0,0.0,-1.0,1.9
48710,0.0,0.0,-1.0,1.9
48711,0.0,0.0,-1.0,1.9
48712,0.0,0.0,-1.0,1.8
48713,0.0,0.0,-1.0,1.8
48714,0.0,0.0,-1.0,1.7
48715,0.0,0.0,-1.0,1.7
48716,0.0,0.0,-1.0,1.6
48717,0.0,0.0,-1.0,1.6
48718,0.0,0.0,-1.0,1.5
48719,0.0,0.0,-1.0,1.3
48720,0.0,0.0,-1.0,1.3
48721,0.0,0.0,-1.0,1.3
48722,0.0,0.0,-1.0,1.1
48723,0.0,0.0,-1.0,1.1
48724,0.0,0.0,-1.0,1.2
48725,0.0,0.0,-1.0,1.0
48726,0.0,0.0,-1.0,0.9
48727,0.0,0.0,-1.0,0.8
48728,0.0,0.0,-1.0,0.8
48729,0.0,0.0,-1.0,0.6
48730,0.0,0.0,-1.0,0.6
48731,0.0,0.0,-1.0,0.6
48732,0.0,0.0,-1.0,0.4
48733,0.0,0.0,-1.0,0.3
48734,0.0,0.0,-1.0,0.2
48735,0.0,0.0,-1.0,0.2
48736,0.0,0.0,-1.0,0.1
48737,0.0,0.0,-1.0,0.0
48738,0.0,0.0,-1.0,0.0
48739,0.0,0.0,-1.0,0.0
48740,0.0,0.0,-1.0,-0.1
48741,0.0,0.0,-1.0,-0.1
48742,0.0,0.0,-1.0,0.0
48743,0.0,0.0,-1.0,-0.3
48744,0.0,0.0,-1.0,-0.3
48745,0.0,0.0,-1.0,-0.6
48746,0.0,0.0,-1.0,-0.5
48747,0.0,0.0,-1.0,-0.7
48748,0.0,0.0,-1.0,-0.7
48749,0.0,0.0,-1.0,-0.8
48750,0.0,0.0,-1.0,-0.8
48751,0.0,0.0,-1.0,-0.9
48752,0.0,0.0,-1.0,-1.0
48753,0.0,0.0,-1.0,-1.0
48754,0.0,1.0,-1.0,-1.1
48755,0.0,1.0,-1.0,-1.2
48756,0.0,1.0,-1.0,-1.2
48757,0.0,1.0,-1.0,-1.2
48758,0.0,1.0,-1.0,-1.3
48759,0.0,2.0,-1.0,-1.3
48760,0.0,2.0,-1.0,-1.3
48761,0.0,2.0,-1.0,-1.3
48762,0.0,3.0,-1.0,-1.2
48763,0.0,3.0,-1.0,-1.1
48764,0.0,4.0,-1.0,-1.0
48765,0.3,4.0,-1.0,-0.8
48766,0.3,5.0,-1.0,-0.7
48767,0.3,6.0,-1.0,-0.7
48768,0.4,6.0,-1.0,-0.5
48769,0.4,7.0,-1.0,-0.6
48770,0.4,8.0,-1.0,-0.5
48771,0.4,8.0,-1.0,-0.5
48772,0.5,9.0,-1.0,-0.4
48773,0.5,10.0,-1.0,-0.6
48774,0.5,11.0,-1.0,-0.5
48775,0.5,12.0,-1.0,-0.5
48776,0.0,12.0,-1.0,-0.6
48777,0.7,14.0,-1.0,-0.7
48778,0.8,15.0,-1.0,-0.7
48779,0.0,16.0,-1.0,-0.7
48780,0.0,17.0,-1.0,-0.7
48781,0.0,18.0,-1.0,-0.8
48782,0.9,19.0,-1.0,-0.9
48783,1.0,21.0,-1.0,-0.9
48784,1.0,22.0,-1.0,-0.9
48785,1.1,23.0,-1.0,-1.0
48786,1.1,24.0,-1.0,-1.0
48787,1.2,25.0,-1.0,-1.1
48788,1.5,27.0,-1.0,-1.1
48789,1.3,28.0,-1.0,-1.2
48790,1.4,30.0,-1.0,-1.2
48791,1.4,32.0,-1.0,-1.2
48792,1.5,33.0,-1.0,-1.3
48793,1.6,35.0,-1.0,-1.3
48794,1.6,36.0,-1.0,-1.3
48795,1.5,38.0,-1.0,-1.2
48796,1.8,40.0,-1.0,-1.3
48797,1.8,42.0,-1.0,-1.1
48798,1.9,43.0,-1.0,-1.1
48799,2.0,45.0,-1.0,-1.0
48800,1.8,47.0,-1.0,-1.0
48801,2.2,50.0,-1.0,-0.7
48802,2.3,53.0,-1.0,-0.7
48803,2.4,56.0,-1.0,-0.4
48804,2.5,58.0,-1.0,-0.3
48805,2.7,62.0,-1.0,0.0
48806,2.7,64.0,-1.0,0.2
48807,2.9,68.0,-1.0,0.3
48808,3.0,70.0,-1.0,0.5
48809,3.0,71.0,-1.0,0.5
48810,3.1,74.0,-1.0,0.6
48811,3.2,76.0,-1.0,0.6
48812,3.3,78.0,-1.0,0.8
48813,3.6,79.0,-1.0,0.9
48814,3.4,81.0,-1.0,0.9
48815,3.5,82.0,-1.0,1.0
48816,3.6,84.0,-1.0,1.1
48817,3.7,86.0,-1.0,1.2
48818,3.8,89.0,-1.0,1.2
48819,3.6,91.0,-1.0,1.4
48820,3.9,93.0,-1.0,1.4
48821,4.0,96.0,-1.0,1.5
48822,4.5,102.0,-1.0,1.6
48823,4.4,104.0,-1.0,1.7
48824,4.5,109.0,-1.0,1.8
48825,4.6,111.0,-1.0,1.9
48826,4.9,116.0,-1.0,2.0
48827,4.9,119.0,-1.0,2.1
48828,5.0,121.0,-1.0,2.2
48829,5.1,123.0,-1.0,2.3
48830,5.2,125.0,-1.0,2.3
48831,5.3,126.0,-1.0,2.4
48832,5.4,138.0,-1.0,2.6
48833,5.4,141.0,-1.0,2.6
48834,5.5,139.0,-1.0,2.8
48835,5.6,139.0,-1.0,2.8
48836,5.9,143.0,-1.0,3.0
48837,6.0,155.0,-1.0,3.0
48838,6.1,159.0,-1.0,3.2
48839,6.1,161.0,-1.0,3.4
48840,6.1,162.0,-1.0,3.5
48841,6.5,170.0,-1.0,3.7
48842,6.3,171.0,-1.0,3.8
48843,6.4,169.0,-1.0,4.0
48844,6.6,177.0,-1.0,4.0
48845,6.7,185.0,-1.0,4.1
48846,6.9,185.0,-1.0,4.4
48847,7.0,190.0,-1.0,4.4
48848,7.0,194.0,-1.0,4.5
48849,7.4,200.0,-1.0,4.8
48850,7.4,208.0,-1.0,4.9
48851,7.5,218.0,-1.0,4.9
48852,7.6,224.0,-1.0,5.4
48853,7.8,233.0,-1.0,5.6
48854,7.9,239.0,-1.0,5.9
48855,7.9,239.0,-1.0,6.1
48856,8.0,240.0,-1.0,6.2
48857,8.1,243.0,-1.0,6.3
48858,8.3,246.0,-1.0,6.7
48859,8.3,248.0,-1.0,6.8
48860,8.8,259.0,-1.0,7.3
48861,8.8,259.0,-1.0,7.5
48862,9.0,262.0,-1.0,7.8
48863,9.2,267.0,-1.0,7.9
48864,9.3,273.0,-1.0,8.0
48865,9.4,275.0,-1.0,8.3
48866,9.5,277.0,-1.0,8.4
48867,9.7,280.0,-1.0,8.2
48868,9.8,285.0,-1.0,8.3
48869,10.0,291.0,-1.0,8.3
48870,10.2,298.0,-1.0,8.5
48871,10.4,303.0,-1.0,8.5
48872,10.5,307.0,-1.0,8.5
48873,10.6,309.0,-1.0,8.6
48874,10.8,316.0,-1.0,8.8
48875,10.9,319.0,-1.0,9.0
48876,11.1,325.0,-1.0,9.2
48877,11.1,325.0,-1.0,9.5
48878,11.3,330.0,-1.0,9.8
48879,11.3,332.0,-1.0,10.1
48880,11.4,334.0,-1.0,10.3
48881,11.5,338.0,-1.0,10.7
48882,11.8,345.0,-1.0,11.0
48883,11.9,351.0,-1.0,11.3
48884,12.1,357.0,-1.0,12.1
48885,12.3,359.0,-1.0,12.6
48886,12.4,366.0,-1.0,13.6
48887,12.6,369.0,-1.0,13.9
48888,12.6,372.0,-1.0,14.4
48889,12.7,373.0,-1.0,14.9
48890,12.8,375.0,-1.0,15.4
48891,13.0,381.0,-1.0,15.9
48892,13.1,384.0,-1.0,16.2
48893,13.3,387.0,-1.0,16.8
48894,13.3,390.0,-1.0,17.6
48895,13.5,395.0,-1.0,17.8
48896,13.5,397.0,-1.0,18.3
48897,13.6,399.0,-1.0,18.6
48898,13.7,399.0,-1.0,18.9
48899,13.7,401.0,-1.0,19.2
48900,14.0,406.0,-1.0,19.5
48901,14.0,408.0,-1.0,19.6
48902,14.3,412.0,-1.0,19.5
48903,14.3,416.0,-1.0,19.5
48904,14.3,414.0,-1.0,19.5
48905,14.6,421.0,-1.0,19.7
48906,14.6,420.0,-1.0,19.9
48907,14.8,424.0,-1.0,20.1
48908,14.8,427.0,-1.0,20.2
48909,14.9,428.0,-1.0,20.4
48910,15.4,433.0,-1.0,20.6
48911,15.5,436.0,-1.0,20.7
48912,15.4,439.0,-1.0,20.8
48913,15.4,439.0,-1.0,20.9
48914,15.6,444.0,-1.0,21.0
48915,15.7,446.0,-1.0,21.3
48916,15.9,450.0,-1.0,21.7
48917,15.9,453.0,-1.0,21.9
48918,16.1,456.0,-1.0,22.0
48919,16.2,457.0,-1.0,22.2
48920,16.2,459.0,-1.0,22.5
48921,16.3,461.0,-1.0,22.8
48922,16.4,464.0,-1.0,23.0
48923,16.8,473.0,-1.0,23.4
48924,16.8,476.0,-1.0,23.6
48925,16.9,477.0,-1.0,24.0
48926,16.9,476.0,-1.0,24.2
48927,17.1,480.0,-1.0,24.5
48928,17.2,484.0,-1.0,24.7
48929,17.0,484.0,-1.0,24.8
48930,17.3,485.0,-1.0,25.0
48931,17.2,483.0,-1.0,25.3
48932,17.5,486.0,-1.0,25.5
48933,17.6,492.0,-1.0,25.8
48934,17.6,492.0,-1.0,25.9
48935,17.7,493.0,-1.0,26.3
48936,17.8,494.0,-1.0,26.7
48937,18.3,505.0,-1.0,27.1
48938,18.4,509.0,-1.0,27.3
48939,18.0,506.0,-1.0,27.5
48940,18.2,501.0,-1.0,27.4
48941,18.2,504.0,-1.0,27.3
48942,18.8,514.0,-1.0,27.5
48943,18.6,514.0,-1.0,27.8
48944,18.9,516.0,-1.0,28.1
48945,19.0,520.0,-1.0,28.2
48946,19.3,523.0,-1.0,28.4
48947,19.3,526.0,-1.0,28.6
48948,19.3,529.0,-1.0,28.9
48949,19.4,531.0,-1.0,29.1
48950,19.4,531.0,-1.0,29.2
48951,19.4,529.0,-1.0,29.3
48952,19.6,534.0,-1.0,29.4
48953,19.4,534.0,-1.0,29.5
48954,19.7,534.0,-1.0,29.5
48955,20.0,541.0,-1.0,29.2
48956,19.9,541.0,-1.0,29.3
48957,20.0,542.0,-1.0,29.5
48958,20.1,543.0,-1.0,29.5
48959,20.2,541.0,-1.0,29.7
48960,20.3,544.0,-1.0,29.9
48961,20.3,544.0,-1.0,30.1
48962,20.3,542.0,-1.0,30.2
48963,20.4,542.0,-1.0,30.4
48964,20.4,545.0,-1.0,30.5
48965,20.4,542.0,-1.0,30.7
48966,20.7,550.0,-1.0,31.0
48967,21.0,554.0,-1.0,31.2
48968,20.9,556.0,-1.0,31.3
48969,21.0,553.0,-1.0,31.6
48970,21.2,558.0,-1.0,31.8
48971,21.2,560.0,-1.0,31.9
48972,21.4,561.0,-1.0,32.0
48973,21.4,562.0,-1.0,32.1
48974,21.5,562.0,-1.0,32.1
48975,21.7,565.0,-1.0,32.0
48976,22.0,570.0,-1.0,32.2
48977,21.7,568.0,-1.0,32.2
48978,21.8,564.0,-1.0,32.3
48979,21.8,564.0,-1.0,32.3
48980,22.1,570.0,-1.0,32.3
48981,22.3,573.0,-1.0,32.2
48982,22.1,569.0,-1.0,32.1
48983,22.4,572.0,-1.0,32.0
48984,22.7,581.0,-1.0,32.1
48985,22.1,573.0,-1.0,32.3
48986,22.3,566.0,-1.0,32.5
48987,22.4,570.0,-1.0,32.7
48988,22.4,572.0,-1.0,33.0
48989,22.6,574.0,-1.0,33.0
48990,22.4,571.0,-1.0,33.0
48991,22.8,570.0,-1.0,32.9
48992,22.5,575.0,-1.0,33.0
48993,22.5,564.0,-1.0,33.1
48994,22.1,561.0,-1.0,33.1
48995,23.7,590.0,-1.0,33.3
48996,23.2,587.0,-1.0,33.5
48997,23.0,576.0,-1.0,33.2
48998,23.0,574.0,-1.0,33.3
48999,22.6,567.0,-1.0,33.1
49000,22.8,566.0,-1.0,33.0
49001,22.7,565.0,-1.0,32.9
49002,23.1,569.0,-1.0,32.9
49003,23.0,569.0,-1.0,32.9
49004,22.9,567.0,-1.0,32.7
49005,22.8,566.0,-1.0,32.8
49006,22.5,558.0,-1.0,32.8
49007,21.8,545.0,-1.0,32.7
49008,21.3,526.0,-1.0,32.6
49009,21.6,528.0,-1.0,32.2
49010,21.8,533.0,-1.0,31.8
49011,22.3,545.0,-1.0,31.9
49012,22.1,545.0,-1.0,32.0
49013,23.2,558.0,-1.0,32.2
49014,22.8,560.0,-1.0,32.3
49015,22.7,560.0,-1.0,32.3
49016,23.3,568.0,-1.0,32.6
49017,22.6,564.0,-1.0,32.8
49018,23.4,565.0,-1.0,33.0
49019,24.2,578.0,-1.0,33.2
49020,24.5,591.0,-1.0,33.3
49021,24.1,586.0,-1.0,33.6
49022,22.9,561.0,-1.0,34.1
49023,22.7,551.0,-1.0,34.2
49024,22.4,546.0,-1.0,34.4
49025,22.9,551.0,-1.0,34.4
49026,22.6,552.0,-1.0,34.4
49027,22.6,538.0,-1.0,34.4
49028,23.9,558.0,-1.0,34.4
49029,23.6,569.0,-1.0,34.6
49030,23.3,559.0,-1.0,34.6
49031,24.2,567.0,-1.0,34.8
49032,23.5,564.0,-1.0,34.8
49033,22.9,540.0,-1.0,34.8
49034,23.7,552.0,-1.0,34.8
49035,23.3,554.0,-1.0,34.8
49036,23.0,546.0,-1.0,34.9
49037,22.5,532.0,-1.0,34.7
49038,22.1,521.0,-1.0,34.6
49039,23.5,539.0,-1.0,34.6
49040,23.8,551.0,-1.0,34.5
49041,23.4,554.0,-1.0,34.4
49042,22.4,535.0,-1.0,34.4
49043,22.1,516.0,-1.0,34.4
49044,22.3,516.0,-1.0,34.3
49045,22.1,519.0,-1.0,34.3
49046,22.6,497.0,-1.0,34.2
49047,22.3,516.0,-1.0,34.1
49048,22.4,516.0,-1.0,34.0
49049,22.7,516.0,-1.0,34.0
49050,22.5,521.0,-1.0,34.0
49051,22.2,513.0,-1.0,34.0
49052,21.2,498.0,-1.0,34.1
49053,21.7,494.0,-1.0,33.8
